Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
Deaths,Global,Both sexes,70+ years,All causes,Household air pollution from solid fuels,Rate,1990,705.3313072,909.6875844,509.9797875
Deaths,Global,Both sexes,70+ years,All causes,Ambient ozone pollution,Rate,1990,68.21502797,109.9643251,30.7529534
Deaths,Global,Both sexes,70+ years,All causes,All risk factors,Rate,1990,5302.199701,5500.452101,5065.457324
Deaths,Global,Male,Age-standardized,All causes,Air pollution,Rate,1990,186.5890735,210.3494392,163.4569203
Deaths,Global,Male,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,67.88217822,89.74340026,48.29440383
Deaths,Global,Male,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,114.7012655,147.4126983,83.03375457
Deaths,Global,Male,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,8.053879991,12.86346867,3.577600473
Deaths,Global,Male,Age-standardized,All causes,All risk factors,Rate,1990,854.2365099,889.0000936,820.92477
Deaths,Global,Female,Age-standardized,All causes,Air pollution,Rate,1990,131.6829155,147.7269737,115.2895725
Deaths,Global,Female,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,41.3898076,55.11075494,29.32980146
Deaths,Global,Female,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,88.29177184,109.5299543,67.92916629
Deaths,Global,Female,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,4.559427366,7.421881936,2.056918063
Deaths,Global,Female,Age-standardized,All causes,All risk factors,Rate,1990,579.6801944,606.3175996,551.2622539
Deaths,Global,Both sexes,Age-standardized,All causes,Air pollution,Rate,1990,156.0488521,174.044566,137.2886074
Deaths,Global,Both sexes,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,53.15351375,70.48343061,38.00568329
Deaths,Global,Both sexes,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,100.0799477,124.8491353,75.67314353
Deaths,Global,Both sexes,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,5.996497682,9.623845808,2.703288299
Deaths,Global,Both sexes,Age-standardized,All causes,All risk factors,Rate,1990,702.2447111,726.8742848,676.3839239
Deaths,Global,Male,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Air pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Air pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Ischemic heart disease,All risk factors,Rate,1990,0,0,0
Deaths,Global,Male,All ages,Ischemic heart disease,Air pollution,Number,1990,703357.4196,807957.8217,606351.8001
Deaths,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,357083.7586,452737.7907,265381.2932
Deaths,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,346273.661,450331.7216,254553.308
Deaths,Global,Male,All ages,Ischemic heart disease,All risk factors,Number,1990,2862757.631,2984017.428,2739876.638
Deaths,Global,Female,All ages,Ischemic heart disease,Air pollution,Number,1990,521826.1631,609834.926,441818.7004
Deaths,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,250492.6575,319239.3022,180651.3038
Deaths,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,271333.5056,348851.6986,204778.8313
Deaths,Global,Female,All ages,Ischemic heart disease,All risk factors,Number,1990,2500397.517,2649675.746,2309447.181
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Number,1990,1225183.583,1405597.226,1046643.755
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,607576.4161,769644.3874,450157.6394
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,617607.1666,790194.5913,471851.6701
Deaths,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Number,1990,5363155.148,5594246.347,5076386.658
Deaths,Global,Male,All ages,Ischemic heart disease,Air pollution,Rate,1990,26.11072141,29.99379975,22.50958402
Deaths,Global,Male,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,13.25601221,16.80697466,9.85174368
Deaths,Global,Male,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,12.8547092,16.71765421,9.449776634
Deaths,Global,Male,All ages,Ischemic heart disease,All risk factors,Rate,1990,106.2740861,110.7756108,101.7123778
Deaths,Global,Female,All ages,Ischemic heart disease,Air pollution,Rate,1990,19.64634288,22.9598033,16.63412511
Deaths,Global,Female,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,9.430850707,12.01910758,6.801378903
Deaths,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,10.21549218,13.13399092,7.709761256
Deaths,Global,Female,All ages,Ischemic heart disease,All risk factors,Rate,1990,94.13799163,99.75819904,86.9488623
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Rate,1990,22.90127971,26.27359334,19.56399165
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,11.35689185,14.38628597,8.414401039
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,11.54438785,14.77041287,8.819908485
Deaths,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Rate,1990,100.2487447,104.5683293,94.88843337
Deaths,Global,Male,70+ years,Ischemic heart disease,Air pollution,Number,1990,251463.2203,302547.9107,206059.8151
Deaths,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,140104.8412,183027.5203,102691.0742
Deaths,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,111358.379,151325.8347,79027.43871
Deaths,Global,Male,70+ years,Ischemic heart disease,All risk factors,Number,1990,1394134.118,1461655.823,1314769.313
Deaths,Global,Female,70+ years,Ischemic heart disease,Air pollution,Number,1990,289623.3284,354599.1119,233823.0624
Deaths,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,161355.4222,210124.9829,115520.655
Deaths,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,128267.9061,174329.8802,92149.86483
Deaths,Global,Female,70+ years,Ischemic heart disease,All risk factors,Number,1990,1783539.767,1901909.161,1607612.216
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Number,1990,541086.5486,655326.4864,444898.7603
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,1990,301460.2634,391236.4708,219339.3792
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,1990,239626.2852,324624.6332,174390.4492
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Number,1990,3177673.886,3346852.75,2927955.173
Deaths,Global,Male,70+ years,Ischemic heart disease,Air pollution,Rate,1990,305.7973865,367.9200493,250.5835758
Deaths,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,170.3775774,222.5746465,124.8797422
Deaths,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,135.419809,184.0231137,96.10305712
Deaths,Global,Male,70+ years,Ischemic heart disease,All risk factors,Rate,1990,1695.367495,1777.478751,1598.854175
Deaths,Global,Female,70+ years,Ischemic heart disease,Air pollution,Rate,1990,242.739327,297.1968808,195.9719651
Deaths,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,135.2353307,176.1101125,96.82026034
Deaths,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,107.5039963,146.1094935,77.23271569
Deaths,Global,Female,70+ years,Ischemic heart disease,All risk factors,Rate,1990,1494.821723,1594.029571,1347.373189
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Rate,1990,268.4673257,325.1489983,220.7424684
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,149.5735404,194.117206,108.8281657
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,118.8937853,161.0668522,86.52615305
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Rate,1990,1576.645385,1660.585741,1452.744107
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,41.08657607,47.42559751,35.13209535
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,21.59508567,27.456944,15.94286809
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,19.4914904,25.34935735,14.24368281
Deaths,Global,Male,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,192.5768573,201.8235378,181.9966761
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,25.69242732,30.13662695,21.65521689
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,12.65231228,16.08134213,9.092480841
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,13.04011504,16.75503093,9.838275736
Deaths,Global,Female,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,132.3188288,140.9465288,120.6732173
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Air pollution,Rate,1990,32.83256298,37.96784262,27.91770943
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,1990,16.80178279,21.2729154,12.33228599
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,1990,16.03078019,20.49611701,12.20961131
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,All risk factors,Rate,1990,159.7464556,167.4704779,148.4459943
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,All causes,Air pollution,Number,1990,962309.3651,1157141.495,808642.0246
Deaths,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Number,1990,164192.5258,272793.0118,93387.64132
Deaths,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Number,1990,798116.8393,1016893.625,615146.0729
Deaths,Global,Male,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,All causes,All risk factors,Number,1990,4001732.719,4370637.659,3640271.22
Deaths,Global,Female,<5 years,All causes,Air pollution,Number,1990,814853.482,973887.0226,682400.6763
Deaths,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Number,1990,140755.8469,234770.2214,79002.65629
Deaths,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Number,1990,674097.6352,862452.5246,515123.1764
Deaths,Global,Female,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,All causes,All risk factors,Number,1990,3478486.045,3789597.758,3195310.43
Deaths,Global,Both sexes,<5 years,All causes,Air pollution,Number,1990,1777162.847,2117572.471,1499487.537
Deaths,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Number,1990,304948.3727,504962.5113,172801.0782
Deaths,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Number,1990,1472214.474,1893449.034,1130274.452
Deaths,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,All causes,All risk factors,Number,1990,7480218.764,8154098.114,6873973.876
Deaths,Global,Male,<5 years,All causes,Air pollution,Rate,1990,295.7397995,355.616194,248.5142917
Deaths,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,50.46013935,83.83556635,28.70016995
Deaths,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,245.2796602,312.514798,189.0485356
Deaths,Global,Male,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,All causes,All risk factors,Rate,1990,1229.824498,1343.197471,1118.739066
Deaths,Global,Female,<5 years,All causes,Air pollution,Rate,1990,265.662073,317.510879,222.4792338
Deaths,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,45.88983282,76.54080773,25.75678929
Deaths,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,219.7722402,281.1805197,167.9426963
Deaths,Global,Female,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,All causes,All risk factors,Rate,1990,1134.071136,1235.501128,1041.748991
Deaths,Global,Both sexes,<5 years,All causes,Air pollution,Rate,1990,281.1450007,334.997389,237.2171044
Deaths,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,48.24246161,79.88445505,27.33692038
Deaths,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,232.902539,299.5413339,178.8080434
Deaths,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,All causes,All risk factors,Rate,1990,1183.361509,1289.968403,1087.454306
Deaths,Global,Male,<5 years,Stroke,Air pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,All risk factors,Number,1990,1222.38673,1871.497091,620.3618905
Deaths,Global,Female,<5 years,Stroke,Air pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,All risk factors,Number,1990,974.0944427,1508.389704,566.5221256
Deaths,Global,Both sexes,<5 years,Stroke,Air pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Number,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,All risk factors,Number,1990,2196.481173,3329.661707,1216.937879
Deaths,Global,Male,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Male,<5 years,Stroke,All risk factors,Rate,1990,0.375667555,0.575154098,0.190651476
Deaths,Global,Female,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Female,<5 years,Stroke,All risk factors,Rate,1990,0.317578503,0.491771766,0.184700005
Deaths,Global,Both sexes,<5 years,Stroke,Air pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Rate,1990,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,All risk factors,Rate,1990,0.34748065,0.526748432,0.192518092
Deaths,Global,Male,All ages,Stroke,Air pollution,Number,1990,696685.2192,793240.8603,613760.1397
Deaths,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Number,1990,266472.7406,361724.3313,179423.8041
Deaths,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Number,1990,430212.4785,553172.9052,317082.3913
Deaths,Global,Male,All ages,Stroke,All risk factors,Number,1990,1884100.762,2040516.521,1740982.071
Deaths,Global,Female,All ages,Stroke,Air pollution,Number,1990,681934.9677,786292.3223,586262.6572
Deaths,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Number,1990,241560.4031,326083.2483,168633.1408
Deaths,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Number,1990,440374.5646,547734.9993,339854.5067
Deaths,Global,Female,All ages,Stroke,All risk factors,Number,1990,2017764.057,2226383.954,1824684.234
Deaths,Global,Both sexes,All ages,Stroke,Air pollution,Number,1990,1378620.187,1557058.257,1210663.288
Deaths,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Number,1990,508033.1437,684234.8384,350058.5137
Deaths,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Number,1990,870587.0432,1079201.915,667242.3138
Deaths,Global,Both sexes,All ages,Stroke,All risk factors,Number,1990,3901864.819,4218569.37,3608196.007
Deaths,Global,Male,All ages,Stroke,Air pollution,Rate,1990,25.86302947,29.44746233,22.78460364
Deaths,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,9.892261459,13.42828408,6.66074578
Deaths,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,15.97076801,20.53542512,11.77104236
Deaths,Global,Male,All ages,Stroke,All risk factors,Rate,1990,69.94342952,75.75004817,64.63043762
Deaths,Global,Female,All ages,Stroke,Air pollution,Rate,1990,25.67431292,29.60328489,22.07232599
Deaths,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,9.094558383,12.27677675,6.34890456
Deaths,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,16.57975453,20.62179011,12.79525375
Deaths,Global,Female,All ages,Stroke,All risk factors,Rate,1990,75.96722303,83.82159738,68.69792019
Deaths,Global,Both sexes,All ages,Stroke,Air pollution,Rate,1990,25.76933527,29.10472127,22.6298646
Deaths,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Rate,1990,9.496216965,12.78980035,6.543336075
Deaths,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Rate,1990,16.2731183,20.17257271,12.47217403
Deaths,Global,Both sexes,All ages,Stroke,All risk factors,Rate,1990,72.9341291,78.85400887,67.44483616
Deaths,Global,Male,70+ years,Stroke,Air pollution,Number,1990,286365.1286,336208.9408,242754.0709
Deaths,Global,Male,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,118057.5814,162147.0546,80979.43381
Deaths,Global,Male,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,168307.5472,222261.9505,120959.9196
Deaths,Global,Male,70+ years,Stroke,All risk factors,Number,1990,943145.0835,1027533.301,864133.8059
Deaths,Global,Female,70+ years,Stroke,Air pollution,Number,1990,362577.7964,435044.5096,299264.5522
Deaths,Global,Female,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,146486.4448,196776.7084,102133.5783
Deaths,Global,Female,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,216091.3516,280971.2144,160050.6819
Deaths,Global,Female,70+ years,Stroke,All risk factors,Number,1990,1307900.744,1465751.616,1157496.261
Deaths,Global,Both sexes,70+ years,Stroke,Air pollution,Number,1990,648942.925,763127.1591,546701.4553
Deaths,Global,Both sexes,70+ years,Stroke,Ambient particulate matter pollution,Number,1990,264544.0262,355604.9054,183966.574
Deaths,Global,Both sexes,70+ years,Stroke,Household air pollution from solid fuels,Number,1990,384398.8989,500412.2025,286248.5666
Deaths,Global,Both sexes,70+ years,Stroke,All risk factors,Number,1990,2251045.827,2472972.81,2033911.556
Deaths,Global,Male,70+ years,Stroke,Air pollution,Rate,1990,348.2406207,408.8542862,295.2064336
Deaths,Global,Male,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,143.5665216,197.1824964,98.47682375
Deaths,Global,Male,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,204.6740991,270.2865394,147.095974
Deaths,Global,Male,70+ years,Stroke,All risk factors,Rate,1990,1146.932348,1249.554498,1050.848944
Deaths,Global,Female,70+ years,Stroke,Air pollution,Rate,1990,303.883982,364.6198395,250.819837
Deaths,Global,Female,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,122.7733319,164.9226464,85.6002733
Deaths,Global,Female,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,181.1106501,235.4878107,134.1418008
Deaths,Global,Female,70+ years,Stroke,All risk factors,Rate,1990,1096.178779,1228.476873,970.1216575
Deaths,Global,Both sexes,70+ years,Stroke,Air pollution,Rate,1990,321.9817089,378.6357434,271.2532367
Deaths,Global,Both sexes,70+ years,Stroke,Ambient particulate matter pollution,Rate,1990,131.2570557,176.4381284,91.2774754
Deaths,Global,Both sexes,70+ years,Stroke,Household air pollution from solid fuels,Rate,1990,190.7246533,248.286205,142.0260536
Deaths,Global,Both sexes,70+ years,Stroke,All risk factors,Rate,1990,1116.886485,1226.998524,1009.152413
Deaths,Global,Male,Age-standardized,Stroke,Air pollution,Rate,1990,41.22025723,46.97270553,36.12875985
Deaths,Global,Male,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,16.2803061,21.93788146,11.14877799
Deaths,Global,Male,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,24.93995113,32.15903955,18.35020043
Deaths,Global,Male,Age-standardized,Stroke,All risk factors,Rate,1990,122.2642697,132.5738317,112.6197708
Deaths,Global,Female,Age-standardized,Stroke,Air pollution,Rate,1990,33.05680316,38.24657907,28.32064269
Deaths,Global,Female,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,11.95834155,16.10629932,8.307711852
Deaths,Global,Female,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,21.09846161,26.3762196,16.29350271
Deaths,Global,Female,Age-standardized,Stroke,All risk factors,Rate,1990,102.3562715,113.1363409,91.72868099
Deaths,Global,Both sexes,Age-standardized,Stroke,Air pollution,Rate,1990,36.78483823,41.60308466,32.0823753
Deaths,Global,Both sexes,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,1990,13.95291612,18.64812746,9.636314493
Deaths,Global,Both sexes,Age-standardized,Stroke,Household air pollution from solid fuels,Rate,1990,22.83192212,28.47106558,17.49190189
Deaths,Global,Both sexes,Age-standardized,Stroke,All risk factors,Rate,1990,111.6796474,121.64094,101.9056962
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,162675.209,207942.3494,121841.5937
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,91114.76546,125431.9894,61073.95929
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,71560.44356,102278.0819,46439.05644
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,704983.0634,750385.6857,668428.2954
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,57276.93195,73488.85605,42646.42441
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,27321.64278,38135.31659,17696.83467
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,29955.28916,41953.98464,20476.57731
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,191596.3862,206800.5725,177188.4107
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,219952.141,278636.7503,164774.8281
